customer_id,date_of_birth,borough,neighborhood,zip_code,name
6778,null,MANHATTAN,CENTRAL HARLEM,10026,"Vogel, Anton"
6780,11-06-2012,BRONX,HUNTS POINT AND MOTT HAVEN,10459,"Schütz, Mia"
6785,01-01-1999,STATEN ISLAND,SOUTH SHORE,10307,"Roth, Nora"
6790,18-12-2005,BROOKLYN,NORTHWEST BROOKLYN,11201,"Schmitt, Johanna"
6792,05-01-2008,QUEENS,SOUTHEAST QUEENS,11428,"Weiß, Jule"
6796,20-11-2005,QUEENS,ROCKAWAYS,11694,"Scholten, Emilia"
6797,null,BROOKLYN,SOUTHWEST BROOKLYN,11209,"Fischer, Simon"
6798,02-02-2010,BROOKLYN,CENTRAL BROOKLYN,11238,"Schröter, Jan"
6803,01-01-2000,BROOKLYN,CENTRAL BROOKLYN,11213,"Vogel, Felix"
6804,18-03-2012,BROOKLYN,FLATBUSH,11210,"Brandt, Philipp"
6806,01-01-2000,QUEENS,SOUTHWEST QUEENS,11416,"Sauer, Dominik"
6807,null,BRONX,NORTHEAST BRONX,10475,"Schwarz, Theo"
6813,null,QUEENS,WEST QUEENS,11369,"Otto, Anton"
6814,01-01-2000,BRONX,SOUTHEAST BRONX,10465,"Albrecht, Amelie"
6815,null,QUEENS,ROCKAWAYS,11694,"Scholten, Luisa"
6816,null,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10016,"Schilling, Helene"
6821,02-02-2010,MANHATTAN,LOWER MANHATTAN,10038,"Jung, Mila"
6824,null,MANHATTAN,UPPER EAST SIDE,10044,"Heinrichs, Frieda"
6826,11-04-2011,MANHATTAN,LOWER MANHATTAN,10004,"Jäger, Noah"
6828,01-01-1999,MANHATTAN,CENTRAL HARLEM,10030,"Huber, Lennard"
6831,null,BROOKLYN,NORTHWEST BROOKLYN,11217,"Weiß, Kilian"
6832,null,BROOKLYN,CENTRAL BROOKLYN,11212,"Stephan, Lina"
6833,null,BRONX,NORTHEAST BRONX,10475,"Scholten, Jan"
6834,12-05-2004,BROOKLYN,CANARSIE AND FLATLANDS,11234,"Maier, Ronja"
6838,20-12-2010,BRONX,BRONX PARK AND FORDHAM,10468,"Zimmermann, Tobias"
6839,null,QUEENS,NORTH QUEENS,11360,"Heinrichs, Emilia"
6840,01-01-2000,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10031,"Voigt, Luisa"
6845,null,QUEENS,WEST CENTRAL QUEENS,11385,"Richter, Sofia"
6851,null,QUEENS,SOUTHWEST QUEENS,11415,"Schäfer, Nils"
6854,null,QUEENS,SOUTHEAST QUEENS,11413,"Koch, Victoria"
6855,01-01-2000,QUEENS,NORTHWEST QUEENS,11105,"Schäfer, Lina"
6856,null,BROOKLYN,CANARSIE AND FLATLANDS,11239,"Klein, Lotta"
6857,16-05-2005,BROOKLYN,BOROUGH PARK,11230,"Brandt, Frieda"
6858,null,BROOKLYN,BUSHWICK AND WILLIAMSBURG,11237,"Keller, Nils"
6866,31-05-2009,BROOKLYN,CANARSIE AND FLATLANDS,11234,"Schreiber, Elias"
6870,null,MANHATTAN,LOWER MANHATTAN,10005,"Otto, Marco"
6872,null,BROOKLYN,SOUTHWEST BROOKLYN,11228,"Engel, Fabian"
6877,null,QUEENS,WEST CENTRAL QUEENS,11379,"Jung, Adrian"
6880,11-08-2015,MANHATTAN,CENTRAL HARLEM,10039,"Dietrich, Jonas"
6884,null,QUEENS,SOUTHEAST QUEENS,11429,"Engel, Ronja"
6887,01-01-2000,BROOKLYN,BOROUGH PARK,11204,"Walter, Elias"
6888,null,MANHATTAN,CENTRAL HARLEM,10026,"Michel, Linus"
6890,05-02-2000,QUEENS,CENTRAL QUEENS,11365,"Lang, Noah"
6892,null,BROOKLYN,SOUTHERN BROOKLYN,11224,"Peters, Luna"
6894,null,BROOKLYN,SUNSET PARK,11232,"Schreiber, Maxim"
6895,null,MANHATTAN,LOWER MANHATTAN,10038,"Albrecht, Lotta"
6899,null,MANHATTAN,LOWER EAST SIDE,10003,"Berger, Katharina"
6902,null,QUEENS,NORTHWEST QUEENS,11106,"Lorenz, Luis"
6904,null,BRONX,SOUTHEAST BRONX,10464,"Jäger, Florian"
6907,null,BRONX,CENTRAL BRONX,10453,"Wagner, Theo"
6908,null,BRONX,SOUTHEAST BRONX,10473,"Simon, Melina"
6909,null,QUEENS,WEST QUEENS,11378,"Köhler, Dominik"
6912,null,BROOKLYN,CENTRAL BROOKLYN,11212,"Zimmermann, Erik"
6914,01-01-2000,BROOKLYN,SOUTHERN BROOKLYN,11235,"Neumann, Theo"
6918,01-01-2000,QUEENS,JAMAICA,11433,"Reuter, Johanna"
6921,01-01-2000,QUEENS,SOUTHWEST QUEENS,11416,"Sauer, Paula"
6923,01-01-1999,BRONX,CENTRAL BRONX,10457,"Busch, Theo"
6924,01-01-2000,STATEN ISLAND,STAPLETON AND ST. GEORGE,10301,"Kaiser, Marie"
6927,null,BROOKLYN,SOUTHWEST BROOKLYN,11214,"Krämer, Fabian"
6929,null,BROOKLYN,SOUTHERN BROOKLYN,11224,"Lang, Dominik"
6930,01-01-2000,STATEN ISLAND,STAPLETON AND ST. GEORGE,10304,"Stephan, Nils"
6932,null,MANHATTAN,EAST HARLEM,10029,"Reuter, Aaron"
6935,22-08-2012,BRONX,HUNTS POINT AND MOTT HAVEN,10454,"Maier, Katharina"
6937,01-01-2000,QUEENS,NORTH QUEENS,11358,"Albrecht, Dominik"
6938,28-03-2000,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10017,"Schröder, Anton"
6939,12-11-2009,MANHATTAN,CHELSEA AND CLINTON,10036,"Schulz, Julian"
6941,01-01-2000,BROOKLYN,SUNSET PARK,11232,"Becker, Katharina"
6943,01-01-2000,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10016,"Wagner, Fabian"
6944,01-01-2000,QUEENS,NORTH QUEENS,11355,"Meyer, Theo"
6945,03-08-2005,MANHATTAN,GREENWICH VILLAGE AND SOHO,10012,"Frank, Luisa"
6946,26-05-1984,BRONX,SOUTHEAST BRONX,10465,"Simon, Ella"
6947,12-11-2014,BRONX,HIGH BRIDGE AND MORRISANIA,10452,"Heinrichs, Felix"
6950,null,MANHATTAN,UPPER EAST SIDE,10075,"Becker, Tom"
6951,05-04-2014,MANHATTAN,UPPER EAST SIDE,10044,"Köhler, Elisa"
6955,null,BROOKLYN,BUSHWICK AND WILLIAMSBURG,11237,"Lang, Leon"
6956,null,BRONX,BRONX PARK AND FORDHAM,10468,"Freitag, Julian"
6959,null,QUEENS,NORTH QUEENS,11356,"Huber, Alina"
6960,null,BRONX,HUNTS POINT AND MOTT HAVEN,10455,"Zimmermann, Paula"
6962,18-02-2004,QUEENS,WEST QUEENS,11377,"Paul, Luca"
6963,19-05-2008,MANHATTAN,UPPER EAST SIDE,10075,"Schütz, Anton"
6964,null,STATEN ISLAND,STAPLETON AND ST. GEORGE,10304,"Michel, Jonathan"
6965,12-05-2004,BRONX,HUNTS POINT AND MOTT HAVEN,10474,"Beck, Erik"
6969,01-01-2000,STATEN ISLAND,SOUTH SHORE,10308,"Wagner, Collin"
6970,10-12-2015,BROOKLYN,CENTRAL BROOKLYN,11233,"Keller, Peer"
6971,12-04-1990,BRONX,HIGH BRIDGE AND MORRISANIA,10452,"Wagner, Felix"
6972,null,QUEENS,JAMAICA,11434,"Stark, Ruben"
6974,null,QUEENS,WEST QUEENS,11368,"Graf, Julian"
6976,01-01-2000,BROOKLYN,FLATBUSH,11210,"Stephan, Jonathan"
6978,null,STATEN ISLAND,STAPLETON AND ST. GEORGE,10305,"Ludwig, Paul"
6980,07-02-2013,BRONX,HUNTS POINT AND MOTT HAVEN,10455,"Albrecht, Jonathan"
6983,null,QUEENS,ROCKAWAYS,11694,"Maier, Marco"
6984,null,QUEENS,ROCKAWAYS,11693,"Frank, Jonas"
6985,05-02-2000,QUEENS,ROCKAWAYS,11692,"Becker, Laurin"
6989,null,QUEENS,WEST QUEENS,11369,"Dietz, Moritz"
6991,null,QUEENS,SOUTHEAST QUEENS,11004,"Lehmann, Lara"
7002,01-01-2000,BRONX,SOUTHEAST BRONX,10461,"Möller, Erik"
7003,null,QUEENS,WEST CENTRAL QUEENS,11379,"Klein, Theo"
7006,01-01-1999,QUEENS,SOUTHWEST QUEENS,11415,"Werner, Ben"
7007,null,STATEN ISLAND,STAPLETON AND ST. GEORGE,10301,"Ziegler, Paul"
7010,01-01-2000,BROOKLYN,SOUTHWEST BROOKLYN,11228,"Schneider, Frieda"
7012,15-08-2008,MANHATTAN,UPPER WEST SIDE,10025,"Werner, Tim"
7013,01-01-1999,MANHATTAN,CHELSEA AND CLINTON,10011,"Wagner, Dominik"
7014,01-01-1999,BROOKLYN,NORTHWEST BROOKLYN,11217,"Günther, Hannes"
7016,01-01-1999,BROOKLYN,EAST NEW YORK AND NEW LOTS,11207,"Fuchs, Nele"
7017,null,STATEN ISLAND,SOUTH SHORE,10306,"Richter, Mathilda"
7018,null,STATEN ISLAND,MID-ISLAND,10314,"Meyer, Lara"
7019,01-06-2001,BRONX,SOUTHEAST BRONX,10473,"Dietrich, Tobias"
7021,null,MANHATTAN,CHELSEA AND CLINTON,10001,"Schwarz, Aaron"
7023,null,QUEENS,CENTRAL QUEENS,11366,"Krämer, Marco"
7024,null,QUEENS,SOUTHEAST QUEENS,11413,"Kopp, Emma"
7025,01-01-2000,STATEN ISLAND,STAPLETON AND ST. GEORGE,10301,"Schilling, Tom"
7026,09-08-2013,QUEENS,SOUTHWEST QUEENS,11415,"Braun, Lea"
7028,null,QUEENS,NORTHWEST QUEENS,11104,"Hartmann, Alina"
7030,null,QUEENS,NORTHWEST QUEENS,11101,"Möller, Noah"
7031,01-01-2000,QUEENS,JAMAICA,11434,"Huber, Marco"
7034,27-12-2010,BROOKLYN,SOUTHERN BROOKLYN,11229,"Schmid, Erik"
7036,null,BRONX,HIGH BRIDGE AND MORRISANIA,10451,"Winkler, Leon"
7038,null,BRONX,SOUTHEAST BRONX,10465,"Barth, Sebastian"
7039,22-06-2002,STATEN ISLAND,PORT RICHMOND,10310,"Peters, Mathilda"
7043,null,QUEENS,CENTRAL QUEENS,11367,"Kuhn, Hannes"
7045,26-12-1998,MANHATTAN,GREENWICH VILLAGE AND SOHO,10013,"Kuhn, Anna"
7050,null,QUEENS,CENTRAL QUEENS,11366,"Albrecht, Oskar"
7052,null,MANHATTAN,LOWER MANHATTAN,10007,"Richter, Collin"
7054,27-04-1982,BROOKLYN,EAST NEW YORK AND NEW LOTS,11207,"Schulz, Jule"
7059,21-08-2013,BROOKLYN,SOUTHWEST BROOKLYN,11209,"Weber, Marlene"
7060,12-11-2010,MANHATTAN,LOWER MANHATTAN,10007,"Möller, Luisa"
7062,01-01-2000,BROOKLYN,NORTHWEST BROOKLYN,11201,"Günther, Paula"
7063,14-02-1973,QUEENS,NORTH QUEENS,11356,"Schilling, Leon"
7064,21-04-1992,MANHATTAN,CHELSEA AND CLINTON,10020,"Horn, Samuel"
7066,null,MANHATTAN,UPPER EAST SIDE,10044,"Krüger, Helene"
7070,01-01-2000,QUEENS,ROCKAWAYS,11694,"Hoffmann, Sofia"
7074,12-11-2008,MANHATTAN,LOWER MANHATTAN,10005,"Schütz, Pascal"
7075,null,QUEENS,WEST QUEENS,11370,"Baumann, Marie"
7077,null,MANHATTAN,UPPER EAST SIDE,10028,"Kuhn, Katharina"
7078,null,QUEENS,JAMAICA,11412,"Wagner, Nora"
7081,null,QUEENS,CENTRAL QUEENS,11366,"Simon, Clara"
7082,26-12-2013,BRONX,NORTHEAST BRONX,10469,"Maier, Niklas"
7083,null,QUEENS,SOUTHEAST QUEENS,11005,"Graf, Theo"
7084,01-01-1999,QUEENS,NORTH QUEENS,11354,"Günther, Jakob"
7086,null,QUEENS,CENTRAL QUEENS,11365,"Möller, Niklas"
7087,01-01-2000,QUEENS,SOUTHEAST QUEENS,11004,"Sauer, Julian"
7089,20-01-1993,BROOKLYN,SOUTHWEST BROOKLYN,11209,"Sauer, Nico"
7091,null,MANHATTAN,LOWER MANHATTAN,10006,"Lorenz, Amelie"
7093,null,QUEENS,WEST QUEENS,11377,"Schmidt, Tim"
7094,null,QUEENS,SOUTHWEST QUEENS,11416,"Kaiser, Elisa"
7095,23-08-2007,QUEENS,SOUTHEAST QUEENS,11411,"Krämer, Sarah"
7096,23-04-1981,MANHATTAN,UPPER EAST SIDE,10065,"Schwarz, Pauline"
7097,null,BROOKLYN,BOROUGH PARK,11204,"Schmid, Paula"
7099,01-01-2000,BROOKLYN,BUSHWICK AND WILLIAMSBURG,11206,"Frank, Clara"
7100,05-03-2000,BRONX,HUNTS POINT AND MOTT HAVEN,10455,"Köhler, Johanna"
7102,null,BRONX,HUNTS POINT AND MOTT HAVEN,10459,"Kaiser, Helene"
7103,null,MANHATTAN,LOWER MANHATTAN,10006,"Lange, Julian"
7105,null,BROOKLYN,CANARSIE AND FLATLANDS,11236,"Fuchs, Fabian"
7108,null,STATEN ISLAND,STAPLETON AND ST. GEORGE,10305,"Scholz, Julian"
7110,null,QUEENS,ROCKAWAYS,11691,"Martens, Luis"
7113,null,BROOKLYN,BUSHWICK AND WILLIAMSBURG,11206,"Huber, Finn"
7115,null,BROOKLYN,CENTRAL BROOKLYN,11213,"Heinrichs, Nele"
7117,27-07-2013,BRONX,BRONX PARK AND FORDHAM,10468,"Pohl, Jule"
7120,01-01-1999,BROOKLYN,NORTHWEST BROOKLYN,11215,"Paul, Ruben"
7121,12-11-2010,MANHATTAN,LOWER MANHATTAN,10006,"Voigt, Laurin"
7122,null,QUEENS,NORTHEAST QUEENS,11363,"Wirth, Mia"
7123,16-02-2015,BRONX,BRONX PARK AND FORDHAM,10458,"Ludwig, Vincent"
7124,07-12-2005,QUEENS,ROCKAWAYS,11694,"Schilling, Clara"
7130,01-01-2000,MANHATTAN,UPPER WEST SIDE,10025,"Lange, Emil"
7131,null,BROOKLYN,CANARSIE AND FLATLANDS,11236,"Wagner, Paula"
7134,21-07-1981,QUEENS,ROCKAWAYS,11692,"Horn, Greta"
7135,null,BRONX,SOUTHEAST BRONX,10465,"Keller, Alexander"
7137,null,MANHATTAN,UPPER WEST SIDE,10024,"Freitag, Malte"
7139,null,BROOKLYN,SUNSET PARK,11232,"Böhm, Lina"
7142,01-01-2000,BRONX,NORTHEAST BRONX,10466,"Paul, Finn"
7143,null,QUEENS,SOUTHWEST QUEENS,11419,"Michel, Marlene"
7148,01-01-2000,MANHATTAN,UPPER EAST SIDE,10128,"Arnold, Collin"
7149,04-11-2003,BROOKLYN,NORTHWEST BROOKLYN,11217,"Wirth, Jule"
7150,01-01-2000,MANHATTAN,CHELSEA AND CLINTON,10018,"Otto, Johannes"
7151,null,QUEENS,NORTH QUEENS,11355,"Maier, Greta"
7154,null,MANHATTAN,CENTRAL HARLEM,10030,"Simon, Nele"
7156,01-01-1999,BROOKLYN,BOROUGH PARK,11219,"Günther, Finn"
7162,01-01-2000,MANHATTAN,UPPER EAST SIDE,10128,"Adam, Leon"
7163,null,QUEENS,JAMAICA,11432,"Köhler, Alexander"
7166,01-01-2000,QUEENS,WEST CENTRAL QUEENS,11375,"Voigt, Moritz"
7168,01-01-2000,BROOKLYN,SUNSET PARK,11220,"Scholten, Johannes"
7169,01-01-2000,QUEENS,NORTHEAST QUEENS,11361,"Möller, Finn"
7170,01-11-1992,QUEENS,WEST QUEENS,11372,"Maier, Pauline"
7173,13-01-1992,BROOKLYN,CENTRAL BROOKLYN,11238,"Fuchs, Charlotte"
7174,null,QUEENS,WEST CENTRAL QUEENS,11374,"Frank, Marie"
7175,05-04-2014,QUEENS,ROCKAWAYS,11692,"Möller, Tim"
7176,null,BRONX,SOUTHEAST BRONX,10461,"Engel, Emma"
7178,null,BRONX,NORTHEAST BRONX,10469,"Hahn, Mia"
7179,null,QUEENS,NORTHEAST QUEENS,11364,"Heinrichs, Ruben"
7182,01-01-2000,QUEENS,ROCKAWAYS,11692,"Walter, Johanna"
7183,01-01-2000,BROOKLYN,SOUTHWEST BROOKLYN,11214,"Weiß, Marco"
7184,05-02-2000,BRONX,BRONX PARK AND FORDHAM,10468,"Bauer, Nico"
7186,12-11-2010,QUEENS,SOUTHEAST QUEENS,11428,"Dietrich, Felix"
7187,null,BROOKLYN,CANARSIE AND FLATLANDS,11239,"Groß, Ben"
7189,01-01-2000,QUEENS,SOUTHWEST QUEENS,11418,"Böhm, Florian"
7191,07-06-1999,QUEENS,JAMAICA,11412,"Winkler, Tim"
7193,20-05-2006,QUEENS,NORTHEAST QUEENS,11362,"Stark, Greta"
7194,01-01-2000,BRONX,SOUTHEAST BRONX,10464,"Barth, Lisa"
7196,12-11-2010,QUEENS,NORTHWEST QUEENS,11105,"Ludwig, Lennard"
7199,null,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10017,"Scholz, Finn"
7200,null,BROOKLYN,CANARSIE AND FLATLANDS,11234,"Böhm, Nils"
7202,null,BROOKLYN,SOUTHWEST BROOKLYN,11214,"Hartmann, Jonathan"
7204,07-07-1982,BROOKLYN,FLATBUSH,11210,"Vogel, Timo"
7205,null,QUEENS,NORTHWEST QUEENS,11101,"Langer, Leni"
7207,01-01-2000,QUEENS,SOUTHEAST QUEENS,11413,"Zimmermann, Timo"
7208,01-01-2000,MANHATTAN,EAST HARLEM,10035,"Lang, Pascal"
7211,19-02-2002,BRONX,HUNTS POINT AND MOTT HAVEN,10454,"Roth, Dominik"
7213,23-08-2009,QUEENS,SOUTHEAST QUEENS,11428,"Paul, Oskar"
7214,03-04-2014,BROOKLYN,CANARSIE AND FLATLANDS,11236,"Groß, Leon"
7215,01-01-2000,QUEENS,SOUTHWEST QUEENS,11419,"Werner, Tom"
7216,01-01-2000,BRONX,HUNTS POINT AND MOTT HAVEN,10459,"Reuter, Melina"
7218,01-01-2000,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10033,"Lange, Luca"
7222,null,QUEENS,NORTHWEST QUEENS,11106,"Schäfer, Ella"
7227,null,STATEN ISLAND,SOUTH SHORE,10308,"Hartmann, Elias"
7228,01-01-2000,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10010,"Kühn, Emilia"
7229,01-01-2000,BROOKLYN,SOUTHERN BROOKLYN,11223,"Schmid, Anna"
7230,01-01-2000,MANHATTAN,UPPER EAST SIDE,10128,"Hahn, Ruben"
7232,18-08-2009,QUEENS,ROCKAWAYS,11695,"Freitag, Lisa"
7233,13-12-2014,QUEENS,SOUTHEAST QUEENS,11005,"Reuter, Pauline"
7237,null,BRONX,HUNTS POINT AND MOTT HAVEN,10454,"Winkler, Jonathan"
7239,01-01-2000,QUEENS,SOUTHWEST QUEENS,11414,"Graf, Lotta"
7240,null,QUEENS,NORTHWEST QUEENS,11102,"Klein, Tim"
7243,null,BROOKLYN,CANARSIE AND FLATLANDS,11234,"Reuter, Tobias"
7249,01-01-2000,BRONX,HIGH BRIDGE AND MORRISANIA,10456,"Kaiser, Mathilda"
7251,null,BRONX,HIGH BRIDGE AND MORRISANIA,10451,"Werner, Levi"
7255,01-01-2000,STATEN ISLAND,PORT RICHMOND,10310,"Huber, Nils"
7256,12-11-2010,MANHATTAN,LOWER MANHATTAN,10007,"Hartmann, Hanna"
7257,01-01-2000,MANHATTAN,GREENWICH VILLAGE AND SOHO,10012,"Hartmann, Paul"
7259,01-01-2000,BRONX,BRONX PARK AND FORDHAM,10468,"Schneider, Ella"
7260,01-01-2000,BRONX,SOUTHEAST BRONX,10473,"Köhler, Sebastian"
7262,20-05-1990,QUEENS,SOUTHWEST QUEENS,11418,"Richter, Frieda"
7263,01-01-2000,STATEN ISLAND,PORT RICHMOND,10310,"Walter, Laurin"
7264,null,MANHATTAN,CENTRAL HARLEM,10037,"Keller, Adrian"
7267,null,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10040,"Lehmann, Niklas"
7268,01-01-2000,BROOKLYN,CANARSIE AND FLATLANDS,11239,"Schmid, Felix"
7271,null,MANHATTAN,LOWER EAST SIDE,10009,"Albrecht, Lara"
7272,null,BRONX,HIGH BRIDGE AND MORRISANIA,10452,"Lehmann, Collin"
7273,17-01-2013,BROOKLYN,BOROUGH PARK,11230,"Seidel, Ruben"
7274,22-12-2014,BROOKLYN,NORTHWEST BROOKLYN,11215,"Bauer, Johanna"
7275,null,BROOKLYN,FLATBUSH,11210,"Schuster, Alina"
7276,26-11-2001,MANHATTAN,LOWER MANHATTAN,10005,"Dietz, Jakob"
7278,null,BRONX,NORTHEAST BRONX,10470,"Voelker, Emilia"
7281,null,BRONX,SOUTHEAST BRONX,10472,"Voigt, Anna"
7286,null,BRONX,NORTHEAST BRONX,10469,"Busch, Greta"
7288,09-08-2010,QUEENS,NORTH QUEENS,11354,"Kuhnert, Laurin"
7289,12-11-2010,QUEENS,WEST QUEENS,11377,"Frank, Fabian"
7290,01-01-2000,MANHATTAN,EAST HARLEM,10035,"Zimmermann, Sebastian"
7291,null,MANHATTAN,LOWER MANHATTAN,10280,"Schulz, Paula"
7294,null,QUEENS,SOUTHEAST QUEENS,11413,"Krüger, Leon"
7297,null,MANHATTAN,UPPER EAST SIDE,10028,"Peters, Noah"
7298,null,QUEENS,SOUTHEAST QUEENS,11413,"Bauer, Sebastian"
7300,01-01-1997,BRONX,SOUTHEAST BRONX,10462,"Schmitt, Amelie"
7302,20-04-2014,QUEENS,NORTHWEST QUEENS,11103,"Martens, Ronja"
7304,null,QUEENS,SOUTHEAST QUEENS,11428,"Busch, Florian"
7305,null,BRONX,CENTRAL BRONX,10453,"Hartmann, Lea"
7307,null,MANHATTAN,UPPER EAST SIDE,10075,"Köhler, Elias"
7308,null,QUEENS,JAMAICA,11412,"Scholz, Clara"
7309,01-01-2000,BROOKLYN,BUSHWICK AND WILLIAMSBURG,11221,"Scholten, Erik"
7310,12-11-2010,MANHATTAN,UPPER WEST SIDE,10025,"Brandt, Laurin"
7316,null,MANHATTAN,LOWER EAST SIDE,10003,"Lorenz, Finn"
7317,null,BROOKLYN,CANARSIE AND FLATLANDS,11236,"Adam, Melina"
7318,12-11-2013,QUEENS,WEST QUEENS,11378,"Baumann, Florian"
7321,17-05-1978,BRONX,HIGH BRIDGE AND MORRISANIA,10451,"Meyer, Katharina"
7323,null,STATEN ISLAND,PORT RICHMOND,10310,"Huber, Greta"
7325,null,BRONX,SOUTHEAST BRONX,10462,"Winkler, Aaron"
7326,12-11-2010,QUEENS,CENTRAL QUEENS,11366,"Krämer, Theo"
7329,01-01-2000,MANHATTAN,CENTRAL HARLEM,10037,"Scholten, Laurin"
7330,12-12-2012,MANHATTAN,UPPER EAST SIDE,10128,"Brandt, Levi"
7332,01-01-2000,QUEENS,NORTH QUEENS,11359,"Schneider, Hanna"
7333,null,QUEENS,NORTHEAST QUEENS,11363,"Hoffmann, Paul"
7335,null,BRONX,HIGH BRIDGE AND MORRISANIA,10456,"Schilling, Elias"
7336,null,BROOKLYN,SOUTHERN BROOKLYN,11229,"Huber, Peer"
7337,01-01-2000,QUEENS,WEST QUEENS,11368,"Kopp, Lennard"
7338,null,MANHATTAN,CHELSEA AND CLINTON,10018,"Schröter, Hannes"
7343,null,BROOKLYN,SOUTHERN BROOKLYN,11223,"Arnold, Alina"
7345,null,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10016,"Albrecht, Carlotta"
7346,null,STATEN ISLAND,PORT RICHMOND,10302,"Seidel, David"
7348,01-01-2000,BROOKLYN,SUNSET PARK,11232,"Seidel, Moritz"
7351,18-10-1992,BRONX,NORTHEAST BRONX,10470,"Schreiber, Mathilda"
7352,15-05-2012,QUEENS,SOUTHWEST QUEENS,11414,"Schröder, Leon"
7353,null,BRONX,SOUTHEAST BRONX,10464,"Pohl, Maxim"
7355,null,MANHATTAN,CENTRAL HARLEM,10027,"Koch, Tobias"
7357,01-01-2000,QUEENS,JAMAICA,11435,"Huber, Mats"
7358,01-01-2000,MANHATTAN,UPPER EAST SIDE,10075,"Barth, Julian"
7359,01-01-2000,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10016,"Schmitt, Elisa"
7361,null,BROOKLYN,FLATBUSH,11203,"Schilling, Niklas"
7362,25-08-1992,QUEENS,SOUTHEAST QUEENS,11427,"Ziegler, Julian"
7364,01-01-1999,BROOKLYN,CANARSIE AND FLATLANDS,11236,"Scholten, Clara"
7366,08-10-1994,QUEENS,NORTHWEST QUEENS,11104,"Horn, Adrian"
7369,19-03-2013,BROOKLYN,SOUTHWEST BROOKLYN,11214,"Neumann, Tim"
7372,null,QUEENS,NORTHWEST QUEENS,11103,"Groß, Vincent"
7375,null,QUEENS,NORTH QUEENS,11360,"Lehmann, Lennard"
7376,null,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10010,"Schütz, Samuel"
7378,11-07-2006,MANHATTAN,UPPER WEST SIDE,10024,"Förster, Philipp"
7380,01-01-2000,MANHATTAN,LOWER MANHATTAN,10005,"Förster, Katharina"
7383,01-01-1999,BROOKLYN,CENTRAL BROOKLYN,11238,"Kuhn, Maxim"
7385,null,MANHATTAN,LOWER EAST SIDE,10009,"Förster, Lina"
7386,12-06-2011,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10032,"Klein, Jonathan"
7388,null,BRONX,BRONX PARK AND FORDHAM,10467,"Graf, Melina"
7389,16-05-2005,MANHATTAN,UPPER EAST SIDE,10021,"Koch, Hanna"
7394,null,BROOKLYN,NORTHWEST BROOKLYN,11205,"Meyer, Jule"
7396,null,MANHATTAN,GREENWICH VILLAGE AND SOHO,10012,"Krüger, Lisa"
7398,01-01-1999,QUEENS,JAMAICA,11433,"Schmidt, Luisa"
7399,08-04-2003,BROOKLYN,SOUTHERN BROOKLYN,11224,"Kuhnert, Sarah"
7400,12-04-1999,QUEENS,SOUTHEAST QUEENS,11429,"Adam, Nora"
7401,25-08-1996,BROOKLYN,GREENPOINT,11211,"Köhler, Ole"
7402,01-01-2000,MANHATTAN,LOWER MANHATTAN,10007,"Schröder, Luis"
7403,null,QUEENS,ROCKAWAYS,11692,"Köhler, Greta"
7404,null,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10034,"Keller, Tobias"
7405,01-01-2000,QUEENS,NORTHEAST QUEENS,11361,"Beck, Pascal"
7406,null,QUEENS,NORTH QUEENS,11354,"Albrecht, Antonia"
7407,null,QUEENS,SOUTHWEST QUEENS,11418,"Sauer, Johannes"
7408,01-01-2000,QUEENS,JAMAICA,11433,"Stark, Emilia"
7414,null,BRONX,SOUTHEAST BRONX,10472,"Schilling, Moritz"
7416,null,QUEENS,WEST CENTRAL QUEENS,11374,"Baumann, Mathilda"
7417,16-04-1996,BROOKLYN,CENTRAL BROOKLYN,11213,"Stark, Jonathan"
7418,01-10-2015,QUEENS,SOUTHWEST QUEENS,11416,"Dietrich, Johannes"
7420,12-11-2010,BROOKLYN,SUNSET PARK,11220,"Hofmann, Nora"
7421,null,BROOKLYN,FLATBUSH,11210,"Barth, Hanna"
7422,null,QUEENS,NORTH QUEENS,11358,"Schwarz, Vincent"
7423,20-04-1990,BRONX,HUNTS POINT AND MOTT HAVEN,10474,"Zimmermann, Marie"
7424,null,BROOKLYN,CANARSIE AND FLATLANDS,11236,"Maier, Carlotta"
7426,16-08-2004,MANHATTAN,UPPER WEST SIDE,10024,"Köhler, Marie"
7427,28-11-2001,QUEENS,ROCKAWAYS,11694,"Engel, Amelie"
7429,null,BROOKLYN,SUNSET PARK,11220,"Engel, Finn"
7430,01-07-2008,QUEENS,ROCKAWAYS,11692,"Simon, David"
7434,null,MANHATTAN,UPPER EAST SIDE,10044,"Schmid, Julius"
7435,null,QUEENS,JAMAICA,11432,"Hahn, Victoria"
7437,20-05-2006,QUEENS,NORTH QUEENS,11359,"Arnold, Marie"
